År,Myndighet,Anslagsnamn,Anslagspostsnamn,Utgiftsområdesnamn,Organisationsnummer,Total,,,Utfall januari,Utfall februari,Utfall mars,Utfall april,Utfall maj,Utfall juni,Utfall juli,Utfall augusti,Utfall september,Utfall oktober,Utfall november,Utfall december
2022,Ekonomistyrningsverket,Ekonomistyrningsverket,Korrekta utbetalningar,Samhällsekonomi och finansförvaltning,2021005026,0,,,"0,46627358","0,52049007","0,99495349","0,44404033","0,55250701","0,49649217","0,39345114","0,41749957","0,47015341","0,31773496","0,9170777","0,50820502"
2022,Statistiska centralbyrån,Statistiska centralbyrån,Statistiska centralbyrån,Samhällsekonomi och finansförvaltning,2021000837,49729485321,,,"4,424,061,094","453,984,925","4,754,004,236","482,323,606","4,837,706,849","4,938,440,183","4,922,673,745","4,891,675,523","4,664,076,672","4,828,192,393","5,046,747,623","5,485,598,472"
2022,Statens fastighetsverk,Bidragsfastigheter,Bidragsfastigheter,Samhällsekonomi och finansförvaltning,2021004474,29406250000,,,"918,143,799","1,306,356,827","18,739,157","193,174,823","1,829,838,931","2,795,592,042","1,816,453,672","2,047,664,876","2,834,361,579","2,810,389,715","3,769,958,933","9,065,575,646"
2022,Finansinspektionen,Finansinspektionen,Finansinspektionen,Samhällsekonomi och finansförvaltning,2021004235,64087068550,,,"5,026,629,218","5,135,800,804","5,117,157,252","5,413,466,196","523,776,404","5,475,484,073","5,449,475,456","5,041,836,894","6,593,273,671","6,905,357,679","5,859,882,707","7,544,928,196"
2022,Finansinspektionen,Finansinspektionen,Krigsförsäkringsnämnden,Samhällsekonomi och finansförvaltning,2021004235,0,,,"0,0021085","0,0047296","0,03144615","0,04685053","0,00632289","0,01401511","0,02931525","0,00084707","0,00025606","0,00762623","0,00476869","0,20613888"
2022,Riksgäldskontoret,Riksgäldskontoret,Förvaltningskostnader,Samhällsekonomi och finansförvaltning,2021002635,28403782363,,,"2,418,884,743","2,909,003,767","2,872,389,234","292,968,876","2,927,304,095","3,211,157,174","1,904,100,966","2,375,766,023","2,899,317,052","3,022,997,729","3,185,363,612","384,529,092"
2022,Ekonomistyrningsverket,Riksgäldskontoret,Utvärdering av statens skuldförvaltning - del till ESV,Samhällsekonomi och finansförvaltning,2021005026,-71332,,,"0,04429172","0,11501934","0,07463202","0,08063985",0,0,0,0,0,"-22,168","0,011084","-49,164"
2022,Bokföringsnämnden,Bokföringsnämnden,Bokföringsnämnden,Samhällsekonomi och finansförvaltning,2021003278,827102049,,,"0,53456419","0,82316926","123,570,049","116,665,272","0,98801727","143,199,457","108,939,577","12,732,177","12,327,315","0,86074347","105,748,917","203,919,285"
2022,Kammarkollegiet,Vissa garanti- och medlemsavgifter,Vissa medlemsavgifter,Samhällsekonomi och finansförvaltning,2021000829,150222955,,,0,"0,09282869","150,222,955",0,0,"0,18559656",0,0,0,0,0,0
2022,Riksgäldskontoret,Vissa garanti- och medlemsavgifter,Garantier till Europeiska investeringsbankens garantifond och till EU för SURE,Samhällsekonomi och finansförvaltning,2021002635,145536847,,,0,0,"0,72774812",0,0,0,0,0,"145,536,847",0,0,"0,20667906"
2022,Kammarkollegiet,Vissa garanti- och medlemsavgifter,EIPA,Samhällsekonomi och finansförvaltning,2021000829,0,,,"0,57698575",0,0,0,0,0,0,0,0,0,0,0
2022,Statens servicecenter,Statens servicecenter,Lokal statlig service,Samhällsekonomi och finansförvaltning,2021006453,79140314773,,,"6,166,390,433","6,485,522,803","6,782,738,538","7,378,133,277","6,954,386,259","7,530,901,812","7,278,332,037","7,701,481,011","7,405,180,307","7,772,452,716","7,597,378,554","87,417,026"
2022,Statens servicecenter,Statens servicecenter,Lokalisering till Kiruna,Samhällsekonomi och finansförvaltning,2021006453,10400245,,,"0,05270606","0,18237624","0,06599792","0,8649824","0,25985856","0,09845339","0,15536956","0,64749123","0,07288194","0,08768146","0,07717674","10,400,245"
2022,Verket för innovationssystem,Finansmarknadsforskning,Finansmarknadsforskning - del till Vinnova,Samhällsekonomi och finansförvaltning,2021005216,980532675,,,0,0,"7,209,975","1,874,218","2,35","962,602,218","0,70926338","306,375","5,475,501","0,029532","1,831,106","1,233,282"
2022,Upphandlingsmyndigheten,Upphandlingsmyndigheten,Upphandlingsmyndigheten,Samhällsekonomi och finansförvaltning,2021006610,9590144723,,,"784,620,693","668,172,192","542,217,367","939,262,063","756,494,737","942,820,952","827,695,743","837,076,344","792,151,692","82,520,459","1,007,070,383","1,410,042,098"
2022,Upphandlingsmyndigheten,Upphandlingsmyndigheten,Vägledning om statsstöd och upphandling med fokus på bostadsförsörjning samt bygg- och anläggningsentreprenader,Samhällsekonomi och finansförvaltning,2021006610,0,,,"0,26001097","0,48917678","0,52221227","0,12350531","0,52819134","0,35043648","0,08754719","0,23438735","0,46453187","0,26450667","0,32759532","0,74810125"
2022,Skatteverket,Skatteverket,Skatteverket,"Skatt, tull och exekution",2021005448,6.97529E+11,,,"63,368,215,787","65,129,927,743","67,175,365,133","6,922,024,416","67,041,302,083","67,634,942,036","64,156,109,254","71,413,331,568","66,531,692,859","71,225,370,325","7,227,421,151","79,703,603,561"
2022,Tullverket,Tullverket,Tullverket,"Skatt, tull och exekution",2021000969,2.46934E+11,,,"16,920,094,637","16,542,296,634","19,759,586,409","20,610,764,344","20,221,961,348","21,360,904,136","20,811,371,095","17,889,646,057","19,936,421,655","21,998,283,909","23,424,450,484","27,458,627,727"
2022,Kronofogdemyndigheten,Kronofogdemyndigheten,Kronofogdemynd - del till KFM,"Skatt, tull och exekution",2021005646,1.95395E+11,,,"15,645,851,824","16,574,166,706","17,891,611,357","17,068,703,058","16,693,347,603","19,152,038,944","14,642,090,874","1,873,580,356","19,091,699,493","16,871,469,116","19,083,459,518","20,807,203,692"
2022,Polismyndigheten,Polismyndigheten,Polismyndigheten,Rättsväsendet,2021000076,3.32388E+12,,,"247,487,381,433","273,508,888,261","275,259,429,524","269,877,161,021","284,043,802,847","250,898,562,571","214,120,197,388","224,270,655,882","282,747,613,901","312,378,502,264","313,891,772,538","375,396,174,044"
2022,Kammarkollegiet,Polismyndigheten,Till Kammarkollegiets disposition,Rättsväsendet,2021000829,0,,,0,0,0,"0,5",0,0,0,0,0,0,0,0
2022,Polismyndigheten,Polismyndigheten,del till Avdelningen för särskilda utredningar,Rättsväsendet,2021000076,6837835696,,,"566,169,507","624,926,123","647,696,526","61,464,428","834,764,649","308,737,727","422,162,197","459,204,484","600,429,207","733,937,834","826,735,661","751,607,353"
2022,Säkerhetspolisen,Säkerhetspolisen,Säkerhetspolisen,Rättsväsendet,2021006594,1.79388E+11,,,"13,857,239,043","15,673,865,941","15,954,678,943","1,613,231,746","16,115,501,037","16,949,947,376","14,488,411,559","12,492,567,034","17,128,323,283","17,606,285,999","17,362,579,821","20,145,728,613"
2022,Åklagarmyndigheten,Åklagarmyndigheten,Åklagarmyndigheten,Rättsväsendet,2021000084,1.69607E+11,,,"1,398,760,113","16,370,515,521","17,621,427,311","18,280,432,908","17,653,649,722","18,762,511,315","16,181,371,804","10,891,465,763","13,394,130,573","18,490,873,435","18,508,098,232","2,053,298,356"
2022,Ekobrottsmyndigheten,Ekobrottsmyndigheten,Ekobrottsmyndigheten,Rättsväsendet,2021004979,77587954965,,,"610,801,207","6,699,687,497","6,473,233,871","6,586,364,254","6,642,008,009","7,950,996,201","5,867,287,491","5,921,110,742","7,270,857,503","7,386,621,815","7,674,695,771","8,504,290,604"
2022,Domstolsverket,Sveriges Domstolar,Sveriges Domstolar,Rättsväsendet,2021002742,6.23816E+11,,,"48,944,638,078","56,752,279,181","59,145,894,697","5,896,684,249","59,446,237,806","62,128,462,623","56,392,522,096","36,773,893,613","44,857,794,206","62,550,755,244","62,060,244,984","68,866,815,035"
2022,Kriminalvården,Kriminalvården,Kriminalvården,Rättsväsendet,2021000225,1.19395E+12,,,"93,570,106,186","96,939,156,595","92,997,330,503","94,210,028,106","101,362,505,436","103,649,643,366","85,404,396,675","89,951,774,077","103,051,208,058","107,204,342,989","106,081,151,269","119,529,602,139"
2022,Brottsförebyggande rådet,Brottsförebyggande rådet,Brottsförebyggande rådet,Rättsväsendet,2021000068,13343627031,,,"500,439,473","1,414,696,771","1,255,416,479","562,481,425","1,159,839,433","1,275,214,548","731,239,274","1,192,346,708","1,582,464,305","675,665,605","1,236,473,293","1,757,349,717"
2022,Brottsförebyggande rådet,Brottsförebyggande rådet,Nationellt centrum mot våldsbejakande extremism,Rättsväsendet,2021000068,3945531443,,,"479,213,728","153,126,343","208,914,639","523,060,487","161,133,508","208,227,046","514,204,988","239,037,843","214,233,563","554,100,015","550,559,939","139,719,344"
2022,Rättsmedicinalverket,Rättsmedicinalverket,Rättsmedicinalverket,Rättsväsendet,2021004227,55123007581,,,"4,282,424,574","4,182,521,128","4,872,849,383","4,896,297,261","4,239,977,681","4,720,663,529","4,671,822,107","4,345,708,693","4,396,034,062","4,551,222,032","4,483,802,624","5,479,684,507"
2022,Brottsoffermyndigheten,Brottsoffermyndigheten,Brottsoffermyndigheten,Rättsväsendet,2021003435,4382264227,,,"347,351,543","334,117,358","411,490,784","380,173,494","334,466,944","386,474,644","327,709,272","374,694,367","376,899,632","350,035,845","415,191,023","343,659,321"
2022,Brottsoffermyndigheten,Ersättning för skador på grund av brott,Ersättning för skador på grund av brott,Rättsväsendet,2021003435,7413113197,,,"749,723,295","1,125,969,925","1,374,535,635","118,149,174","1,187,359,075","1,157,127,625","530,967,417","4,718,737","13,278,357","95,062,227","72,745,955","983,475,775"
2022,Domstolsverket,Rättsliga biträden m.m.,Rättsliga biträden m.m.,Rättsväsendet,2021002742,3.52564E+11,,,"19,822,737,584","28,647,032,425","36,506,377,004","30,621,185,091","29,842,331,818","37,082,512,187","29,198,028,375","18,041,630,858","27,625,898,561","27,792,864,929","28,827,676,056","38,555,878,941"
2022,Justitiekanslern,Kostnader för vissa skaderegleringar m.m.,Kostnader för vissa skaderegleringar m.m.,Rättsväsendet,2021000035,7390865629,,,"60,933,852","457,979,942","766,255,718","859,141,673","655,005,886","632,432,266","0,60634483","307,638,995","100,626,953","1,329,656,032","704,689,889","1,516,504,423"
2022,Kammarkollegiet,Avgifter till vissa internationella sammanslutningar,Avgifter till vissa internationella sammanslutningar - del till Kammarkollegiet,Rättsväsendet,2021000829,742553671,,,0,"205,121,857","197,083,124","220,877,103",0,"0,10803033",0,0,"119,471,587","0,0240045",0,0
2022,Polismyndigheten,Avgifter till vissa internationella sammanslutningar,Avgift till internationell sammanslutning - del till Polismyndigheten,Rättsväsendet,2021000076,363936225,,,"0,87957579","0,54546064","0,54546064","0,54546064","0,54546064","0,54546064","0,54546064","0,54546064","0,55289164","0,54546064","0,54674726","363,936,225"
2022,Brottsförebyggande rådet,Bidrag till lokalt brottsförebyggande arbete,Bidrag till lokalt brottsförebyggande arbete,Rättsväsendet,2021000068,3998348809,,,"935,554,054","0,87926106","0,75932799","296,281,521","174,971,612","23,635,952","274,754,041","111,326,552","0,49165835","740,447,125","316,999,237","1,124,378,715"
2022,Länsstyrelsen i Örebro län,Bidrag till lokalt brottsförebyggande arbete,Regional samordning av brottsförebyggande arbete,Rättsväsendet,2021002403,1326049106,,,"0,08288903","0,06758979","0,12029957","1,210,410,843","0,08437786","0,16476704","-5,387,296","0,04287638","0,10723194","121,025,559","0,08009679","0,09708023"
2022,Säkerhets- och integritetsskyddsnämnden,Säkerhets- och integritetsskyddsnämnden,Säkerhets- och integritetsskyddsnämnden,Rättsväsendet,2021005703,2230191027,,,"138,031,188","191,865,482","215,017,143","166,291,598","189,707,908","192,055,739","174,633,242","173,998,676","188,628,582","221,505,272","220,003,473","158,452,724"
2022,Domarnämnden,Domarnämnden,Domarnämnden,Rättsväsendet,2021006081,254988288,,,"0,54188096","0,71518325","0,56370471","0,68851683","0,76634697","0,77484499","101,262,733","0,76730691","0,80481068","0,8427351","0,74869266","153,725,555"
2022,Polismyndigheten,"Från EU-budgeten finansierade insatser avseende EU:s inre säkerhet, gränsförvaltning och visering",Inre Säkerhetsfonden - Inre säkerhetsfonden,Rättsväsendet,2021000076,6978865520,,,"348,477,461","614,109,263","527,594,311","949,858,252","600,150,917","758,920,465","404,265,466","858,174,192","127,242,606","64,938,082","479,290,428","1,245,844,077"
2022,Polismyndigheten,"Från EU-budgeten finansierade insatser avseende EU:s inre säkerhet, gränsförvaltning och visering",Fonden för integrerad gränsförvaltning - Instrument för gränsförvaltning och visering 2021-2027,Rättsväsendet,2021000076,203411872,,,0,0,0,0,0,0,0,0,0,0,"0,42916567","203,411,872"
2022,Polismyndigheten,"Från EU-budgeten finansierade insatser avseende EU:s inre säkerhet, gränsförvaltning och visering",Inre Säkerhetsfonden - Inre säkerhetsfonden 2021-2027,Rättsväsendet,2021000076,0,,,0,0,0,0,0,0,0,0,0,0,0,"0,72399864"
2022,Kammarkollegiet,Avgifter till internationella organisationer,Förenta nationerna,Internationell samverkan,2021000829,23646488948,,,"23,324,646,385",0,0,0,0,0,0,0,0,0,0,"321,842,563"
2022,Kammarkollegiet,Avgifter till internationella organisationer,Förenta nationerna,Internationell samverkan,2021000829,73791246184,,,"16,645,776,403","8,016,559,165",0,0,0,0,0,"49,128,910,616",0,0,0,0
2022,Kammarkollegiet,Avgifter till internationella organisationer,Förenta nationerna,Internationell samverkan,2021000829,1080223840,,,"516,225,008","563,998,832",0,0,0,0,0,0,0,0,0,0
2022,Kammarkollegiet,Avgifter till internationella organisationer,Förenta nationerna,Internationell samverkan,2021000829,63206461,,,"63,206,461",0,0,0,0,0,0,0,0,0,0,0
2022,Kammarkollegiet,Avgifter till internationella organisationer,Förenta nationerna,Internationell samverkan,2021000829,0,,,"0,22242267",0,0,0,"0,09112144",0,0,0,0,0,0,"0,12869757"
2022,Kammarkollegiet,Avgifter till internationella organisationer,Europarådet,Internationell samverkan,2021000829,6945795248,,,"2,443,072,141",0,0,0,0,"4,502,723,107",0,0,0,0,0,0
2022,Kammarkollegiet,Avgifter till internationella organisationer,Organisationen för säkerhet och samarbete i Europa (OSSE),Internationell samverkan,2021000829,7129019642,,,"3,115,464,357","0,06160864","2,392,039,444","1,621,532,569","0,0473521","0,06052353",0,"0,03861054",0,"0,03988605","-16,728","0,03906906"
2022,Kammarkollegiet,Avgifter till internationella organisationer,Den gemensamma utrikes- och säkerhetspolitiken inom EU (GUSP),Internationell samverkan,2021000829,731170804,,,0,"386,036,459",0,0,0,"0,74697731",0,"345,134,345",0,0,0,0
2022,Kammarkollegiet,Avgifter till internationella organisationer,Övriga internationella organisationer,Internationell samverkan,2021000829,778691794,,,0,"0,24087073","272,199,004","235,451,436","261,120,468","0,319845","9,920,886",0,0,0,0,0
2022,Kammarkollegiet,Avgifter till internationella organisationer,Nordiska ministerrådet,Internationell samverkan,2021000829,3161109392,,,"1,825,125",0,"1,442,797,148",0,0,"822,633,842",0,0,"831,238,774",0,"62,614,503",0
2022,Kammarkollegiet,Avgifter till internationella organisationer,Organisationen för ekonomiskt samarbete och utveckling (OECD),Internationell samverkan,2021000829,5442025653,,,0,"1,063,988,869",0,"13,267,681","1,193,413,861","725,475,156",0,"1,203,940,695","1,241,939,391",0,0,0
2022,Försvarsmakten,Freds- och säkerhetsfrämjande verksamhet,Försvarsmakten,Internationell samverkan,2021004615,3358211537,,,"32,127,223","432,372,824","370,620,115","32,704,944","454,032,764","485,542,648","328,478,014","331,343,019","41,260,698","326,235,496","519,511,177","3,982,615"
2022,Polismyndigheten,Freds- och säkerhetsfrämjande verksamhet,Polismyndigheten  Verksamhet utomlands,Internationell samverkan,2021000076,0,,,"0,28025731","0,50060959","0,39045494","0,40662026","0,35426968","0,61643146","0,33126088","0,60364356","0,5143384","0,55191679","0,52243214","0,58396775"
2022,Kammarkollegiet,Freds- och säkerhetsfrämjande verksamhet,Freds- och säkerhetsfrämjande - Särskilda insatser,Internationell samverkan,2021000829,9552112,,,0,0,500,"4,463",4,"7,54","594,1","15,45","1,1","8,586,328","960,817","8,1"
2022,Regeringskansliet,Freds- och säkerhetsfrämjande verksamhet,Utrikesdepartementet. Särskilda insatser,Internationell samverkan,2021003831,0,,,0,0,0,0,0,0,0,"0,00774354","0,15171187",0,"0,3",0
2022,Regeringskansliet,Freds- och säkerhetsfrämjande verksamhet,Utrikesdepartementet. Särskilda insatser,Internationell samverkan,2021003831,0,,,0,0,0,0,0,"0,01250052",0,0,0,0,0,0
2022,Folke Bernadotteakademin,Freds- och säkerhetsfrämjande verksamhet,Fredsfrämjande - del till FBA,Internationell samverkan,2021005380,3061292871,,,"176,052,341","416,527,934","40,505,423","165,269,821","241,975,974","169,692,745","147,040,208","15,563,854","358,020,194","268,493,104","253,314,124","808,837,149"
2022,Regeringskansliet,Nordiskt samarbete,Nordiskt samarbete,Internationell samverkan,2021003831,0,,,0,"0,020448",0,0,"0,0567",0,0,0,"0,01145","0,009296","0,011525",0
2022,Kammarkollegiet,Nordiskt samarbete,Bidrag till Svenska Föreningen Norden,Internationell samverkan,2021000829,8,,,2,0,0,2,0,0,2,0,0,2,0,0
2022,Kammarkollegiet,Nordiskt samarbete,Nordiskt samarbete,Internationell samverkan,2021000829,164041,,,0,0,0,0,1,0,0,"162,444","1,596","0,20648","0,2","0,1"
2022,Regeringskansliet,Ekonomiskt bistånd till enskilda utomlands samt diverse kostnader för rättsväsendet,Ekonomiskt bistånd till enskilda utomlands samt diverse kostnader för rättsväsendet,Internationell samverkan,2021003831,-752132502,,,"0,00182371","0,46561774","-48,593,831","0,02654538","-777,059","-127,724,911","-25,602,506","0,10881756","0,04122408","0,11007063","-549,434,195","0,1304804"
2022,Kammarkollegiet,Ekonomiskt bistånd till enskilda utomlands samt diverse kostnader för rättsväsendet,Bidrag till enskilda organisationer inom familjekonfliktområdet,Internationell samverkan,2021000829,0,,,0,0,0,0,0,0,0,0,"0,4","0,2",0,0
2022,Inspektionen för strategiska produkter,Inspektionen för strategiska produkter,Inspektionen för strategiska produkter,Internationell samverkan,2021004912,4720694885,,,"430,892,853","366,042,412","398,611,445","474,066,352","476,308,869","496,654,366","40,659,769","392,183,828","462,309,801","47,284,909","456,277,984","679,402,297"
2022,Totalförsvarets forskningsinstitut,"Forskning, utredningar och andra insatser rörande säkerhetspolitik, rustningskontroll, nedrustning och icke-spridning",Totalförsvarets forskningsinstitut,Internationell samverkan,2021005182,4404586391,,,"201,198,431","490,681,278","478,364,282","396,253,912","400,598,469","451,351,119","0,75412973","384,466,011","495,328,733","358,953,732","345,522,478","401,867,946"
